EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,
5644983,LE FLORE CO.,CALHOUN,5/6/1998,1938,Tornado, ,F1,0,2,100000,0,OK,CST, ,2077526,C,79,TSA,0,0, , ,0.8,150, , , , ,CALHOUN,5/6/1998,1939,35.1,-94.75,35.1,-94.75,"At 838 PM CDT, a tornado touched down in the small community of Calhoun.  Six homes in Calhoun were damaged, four of which were considered destroyed.  One of the six was a mobile home.  Two minor injuries occurred when a home was lifted off of its concrete block foundation and destroyed.  Wind speed estimates based on the damage suggests velocities were in the upper end of the F1 category, meaning wind in Calhoun were near 110 mph.","
Summary of events for May 6:

Numerous severe thunderstorms developed over eastern Oklahoma during the late afternoon and evening hours of May 6.  Many of these thunderstorms developed rotation with some storms ultimately producing tornadoes.  

The first thunderstorms of the day developed over central Oklahoma and then moved eastward toward Okfuskee County after 430 PM CDT, traversing the counties along and just north of I-40 through 730 PM CDT before exiting into Arkansas to the east of Stilwell and Sallisaw.  These thunderstorms produced large hail, numerous reports of funnel clouds, and two brief tornado touchdowns in Muskogee County.  Other severe thunderstorms developed behind the first cluster, producing severe weather primarily in Creek and Okmulgee Counties from 700 PM to 830 PM CDT.

Other severe thunderstorms developed rapidly around 600 PM CDT along a weak cold front across the northern border counties of Oklahoma.  These storms primarily produced large hail.  

Further south in southeast Oklahoma, a cap of warm air in the mid-levels of the atmosphere prevented thunderstorm development until around 700 PM CDT with the approach of an upper level disturbance.  Once thunderstorms developed in Pittsburg County, they rapidly became severe and began rotating.  These storms moved east across Haskell and northern Le Flore Counties through 900 PM CDT, producing large hail, numerous reports of funnel clouds, several brief tornado touchdownsand a tornado producing considerable damage in the small town of Calhoun in northwestern Le Flore County.  At the time of the Calhoun tornado, the WSR-88D near Fort Smith had its first algorithm-induced tornado vortex signature (TVS).",444,,,,,,,,,,,,,
5644981,HASKELL CO.,CARTERSVILLE,5/6/1998,1940,Tornado, ,F0,0,0,0,0,OK,CST, ,2077526,C,61,TSA,0,0, , ,0.1,30, , , , ,CARTERSVILLE,5/6/1998,1940,35.23,-94.85,35.23,-94.85,Civil defense director reported a brief tornado touchdown near Cartersville.  There is no known damage or injuries with this tornado.,"
Summary of events for May 6:

Numerous severe thunderstorms developed over eastern Oklahoma during the late afternoon and evening hours of May 6.  Many of these thunderstorms developed rotation with some storms ultimately producing tornadoes.  

The first thunderstorms of the day developed over central Oklahoma and then moved eastward toward Okfuskee County after 430 PM CDT, traversing the counties along and just north of I-40 through 730 PM CDT before exiting into Arkansas to the east of Stilwell and Sallisaw.  These thunderstorms produced large hail, numerous reports of funnel clouds, and two brief tornado touchdowns in Muskogee County.  Other severe thunderstorms developed behind the first cluster, producing severe weather primarily in Creek and Okmulgee Counties from 700 PM to 830 PM CDT.

Other severe thunderstorms developed rapidly around 600 PM CDT along a weak cold front across the northern border counties of Oklahoma.  These storms primarily produced large hail.  

Further south in southeast Oklahoma, a cap of warm air in the mid-levels of the atmosphere prevented thunderstorm development until around 700 PM CDT with the approach of an upper level disturbance.  Once thunderstorms developed in Pittsburg County, they rapidly became severe and began rotating.  These storms moved east across Haskell and northern Le Flore Counties through 900 PM CDT, producing large hail, numerous reports of funnel clouds, several brief tornado touchdownsand a tornado producing considerable damage in the small town of Calhoun in northwestern Le Flore County.  At the time of the Calhoun tornado, the WSR-88D near Fort Smith had its first algorithm-induced tornado vortex signature (TVS).",445,,,,,,,,,,,,,
5644789,GARLAND CO.,HOT SPGS,5/6/1998,2231,Tornado, ,F1,0,0,500000,0,AR,CST, ,2078112,C,51,LZK,0,0, , ,3,300,4,SW,3,SSE,HOT SPGS,5/6/1998,2237,34.47,-93.1,34.47,-93.03,"The tornado touched down along Highway 70 near the entrance to the Hot Springs Airport.  A number of trees were knocked down in the yard of a residence at this location.  The storm continued to move east southeast onto the airport property where a couple of trees and signs were blown down at the airport entrance.  A few storage buildings, as well as a large hangar, were also damaged at the airport.  Several planes parked near the hangar were blown several hundred yards off the tarmac.  The next damage noted was about one half mile east southeast of the airport where a number of trees and power lines were knocked down.  Several homes in the area also suffered roof damage.  More significant damage was found along Central Avenue in Hot Springs where a number of businesses in several shopping malls sustained structural damage.  Numerous trees, power lines and signs were also knocked down in the area.  More trees and power lines were blown down about a half mile farther southeast.  Several homes, storage buildings and fences were also damaged.  The tornado finally lifted 3 miles south southeast of Hot Springs.  Damage noted along the path of the tornado was consistent with an F1 rating.",,446,,,,,,,,,,,,,
5647501,MADISON CO.,TONEY,5/7/1998,503,Tornado, ,F1,0,0,100000,0,AL,CST, ,2077021,C,89,BMX,0,0, , ,1.5,50, , , , ,TONEY,5/7/1998,503,34.9,-86.75,34.9,-86.75,"Six homes were damaged in the Toney community, in northern Madison county.  One home had major damage, one had moderate damage and four had minor damage.",,447,,,,,,,,,,,,,
5647502,MADISON CO.,NEW MARKET,5/7/1998,527,Tornado, ,F1,0,0,110000,0,AL,CST, ,2077022,C,89,BMX,0,0, , ,2,75, , , , ,NEW MARKET,5/7/1998,530,34.9,-86.43,34.9,-86.43,"Trees were down in the New Market area, this damaged several homes in the area.  One home had major damage and four homes had minor roof damage.",,448,,,,,,,,,,,,,
5644085,BRADLEY CO.,CLEVELAND,5/7/1998,1330,Tornado, ,F1,0,0,375000,0,TN,EST, ,2078020,C,11,MRX,0,0,NWS STORM SURVEY, ,6,100,3,S, , ,CHESTUEE,5/7/1998,1330,35.13,-84.88,35.13,-84.78,,The tornado initially touched down in an industrial park on the south side of Cleveland.  It then moved across several subdivisions causing roof and siding damage to numerous houses and knocking down a number of trees and powerlines.  This tornadic storm moved east and produced another tornado in neighboring Polk County.,449,,,,,,,,,,,,,
5644086,POLK CO.,DUCKTOWN,5/7/1998,1400,Tornado, ,F1,0,0,100000,50000,TN,EST, ,2078021,C,139,MRX,0,0,NWS STORM SURVEY, ,5,100,2,W,3,E,DUCKTOWN,5/7/1998,1400,35.03,-84.42,35.03,-84.33,,"The same severe thunderstorm that spawned the tornado in Bradley county dropped another here in Polk County.   A number of houses were damaged, as well as numerous trees and powerlines downed.  The storm then proceeded into Cherokee County, North Carolina.",450,,,,,,,,,,,,,
5644087,CHEROKEE CO.,WOLF CREEK,5/7/1998,1415,Tornado, ,F1,0,0,75000,75000,NC,EST, ,2078022,C,39,MRX,0,0,NWS STORM SURVEY, ,9,100,2,NW,1,SW,RANGER,5/7/1998,1415,35.03,-84.33,35.02,-84.15,,The tornadic thunderstorm moved east out of Polk County Tennessee into Cherokee County.  It damaged several houses and a campground before finally dissipating.,451,,,,,,,,,,,,,
5645689,UNION CO.,IVY LOG,5/7/1998,1455,Tornado, ,F0,0,0,50000,0,GA,EST, ,2077293,C,291,FFC,0,0, , ,9,100, , ,3,NE,BLAIRSVILLE,5/7/1998,1505,34.97,-84.07,34.9,-83.92,"A severe thunderstorm tracked across northern Union county spawning an intermittent F0 tornado. A combination of tornadic winds, downburst winds and large hail caused damage in a path from Ivy Log to northeast of Blairsville. Sight survey by NWS employees showed 25 homes and 100 vehicles  were damaged. Numerous small trees were downed at the Arrowhead RV park on Ivy Log road. Many RVs had dents and damaged windows from hail. Also, several houses had tin roofs blown off. Another  was damaged due to a falling tree. An above-ground pool was destroyed and damage to other homes occurred on Timothy Ingram Road and Ross Ridge Drive. The EMA director reported a tornado on the ground and the sight survey showed trees were occasionally downed in a twisting pattern. One minor injury occurred when a young boy was hit by hail. Other reports northeast of Blairsville indicated up to baseball size hail damaged cars. Trees and power lines were downed along highway 76.  Some of the trees fell on a car.",,452,,,,,,,,,,,,,
5646432,MADISON CO.,SPRING CREEK,5/7/1998,1535,Tornado, ,F1,0,0,0,0,NC,EST, ,2077306,C,115,GSP,0,0, , ,1.3,50, , , , ,SPRING CREEK,5/7/1998,1537,35.8,-82.85,35.8,-82.85,A tornado pulled a roof partly off a house and damaged three other houses. Debris from the houses was found about a half mile away on another ridge. Numerous trees were blown down through 4:37 pm EDT.,"Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",453,,,,,,,,,,,,,
5646328,CASWELL CO.,LEASBURG,5/7/1998,1535,Tornado, ,F0,0,2,200000,0,NC,EST, ,2077387,C,33,RNK,0,0, , ,0.5,50,8,SW,7,SW,LEASBURG,5/7/1998,1537,36.32,-79.27,36.33,-79.25,,"Thunderstorms during the afternoon and evening hours on the 7th produced two tornadoes, hail up to golf ball size, and damaging winds.

A tornado formed seven and a half miles southwest of Leasburg at 1535 EST and traveled about one half mile northeast before dissipating at 1537 EST seven miles southwest of Leasburg. This tornado damaged several homes, two chicken houses, a mobile home, a carport, a business, and a rest home, knocked down trees, and injured two people.

A tornado formed one mile east southeast of Level Cross at 1719 EST and traveled east northeastward about two and a half miles before dissipating three and a half miles east of Level Cross at 1725 EST. The tornado ripped shingles from a roof, blew houses off their foundation, damaged or destroyed numerous out buildings, broke out windows, and damaged trees and a mobile home and knocked down power lines. A house was damaged when two large trees fell on it.

Thunderstorm winds knocked down numerous trees across the southern portion of Stokes County and two miles south-southeast of Providence, knocked down trees and power lines three miles south-southwest of Milton, broke off tree limbs in Jonesville, and destroyed a mobile home and damaged trees three and a half miles west-southwest of Wilkesboro.",454,,,,,,,,,,,,,
5646715,OCONEE CO.,WALHALLA,5/7/1998,1608,Tornado, ,F0,0,0,0,0,SC,EST, ,1060702,C,73,GSP,0,0, , ,0.1,50,5,W,5,W,WALHALLA,5/7/1998,1608,34.77,-83.15,34.77,-83.15,,"Supercell thunderstorms developed rapidly in a highly sheared and unstable environment in east Tennessee and north Georgia during the late afternoon and tracked east-southeast. One long-lived supercell crossed into Oconee county around 5 pm EDT and tracked southeast through Anderson, Abbeville and Greenwood counties. Two weak tornadoes touched down briefly in Oconee county. The same storm produced a weak tornado in Abbeville and Greenwood counties as well. This supercell also produced hail up to baseball size and actually clipped extreme southern Greenville county and western Laurens with quarter to golf ball size hail. Rear flank downdraft winds blew down trees and power lines in Anderson county. Laurens county also had trees and power lines blown down from the forward flank downdraft. Heavy rain from the severe thunderstorm caused several streets and roads in and around the city of Anderson to be flooded for a couple hours. Another supercell made its way into Oconee county later in the evening and produced nickel size hail near Chickasaw Point before weakening.",455,,,,,,,,,,,,,
5646439,ALEXANDER CO.,HIDDENITE,5/7/1998,1615,Tornado, ,F0,0,0,425000,0,NC,EST, ,2077306,C,3,GSP,0,0, , ,5,300,2,N,2,E,SMITHS STORE,5/7/1998,1625,35.93,-81.08,35.95,-81.02,A weak tornado travelled for 5 miles on the ground in eastern Alexander county before crossing into Iredell county. Damage was mainly confined to trees and outbuildings.,"Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",456,,,,,,,,,,,,,
5646717,OCONEE CO.,OAKWAY,5/7/1998,1625,Tornado, ,F0,0,0,5000,0,SC,EST, ,1060702,C,73,GSP,0,0, , ,0.1,50, , , , ,OAKWAY,5/7/1998,1627,34.6,-83.03,34.6,-83.03,A weak tornado briefly touched down in the town of Oakway downing trees and blowing roofs off outbuildings. The tornado was seen by several citizens and weather spotters.,"Supercell thunderstorms developed rapidly in a highly sheared and unstable environment in east Tennessee and north Georgia during the late afternoon and tracked east-southeast. One long-lived supercell crossed into Oconee county around 5 pm EDT and tracked southeast through Anderson, Abbeville and Greenwood counties. Two weak tornadoes touched down briefly in Oconee county. The same storm produced a weak tornado in Abbeville and Greenwood counties as well. This supercell also produced hail up to baseball size and actually clipped extreme southern Greenville county and western Laurens with quarter to golf ball size hail. Rear flank downdraft winds blew down trees and power lines in Anderson county. Laurens county also had trees and power lines blown down from the forward flank downdraft. Heavy rain from the severe thunderstorm caused several streets and roads in and around the city of Anderson to be flooded for a couple hours. Another supercell made its way into Oconee county later in the evening and produced nickel size hail near Chickasaw Point before weakening.",457,,,,,,,,,,,,,
5646442,IREDELL CO.,LOVE VALLEY,5/7/1998,1625,Tornado, ,F1,0,0,100000,0,NC,EST, ,2077306,C,97,GSP,0,0, , ,3,1320,4,S,4,SSE,LOVE VALLEY,5/7/1998,1631,35.92,-80.98,35.92,-80.95,"A fairly wide, but weak tornado crossed the border from Alexander county and travelled east to NC Highway 115. Trees, poultry houses, and various other structures sustained damage.","Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",458,,,,,,,,,,,,,
5646443,CALDWELL CO.,DUDLEY SHOALS,5/7/1998,1649,Tornado, ,F4,0,2,1100000,0,NC,EST, ,2077306,C,27,GSP,0,0, , ,4,1320, , ,4,E,DUDLEY SHOALS,5/7/1998,1703,35.87,-81.38,35.87,-81.32,"A violent, F4 tornado touched down near Dudley Shoals then moved east-southeast cutting a winding path through valleys, to the Alexander county border. The damage path was 100 yards wide on average, but reached a width of 3/4 of a mile at times. One well-constructed home was totally destroyed, other homes were damaged, and many mobile homes sustained damage or were destroyed.","Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",459,,,,,,,,,,,,,
5646444,IREDELL CO.,HARMONY,5/7/1998,1650,Tornado, ,F1,0,0,1000000,0,NC,EST, ,2077306,C,97,GSP,0,0, , ,3,440,2,N,3,E,HARMONY,5/7/1998,1655,35.98,-80.77,35.95,-80.72,"An F1 tornado cut a path from just north of Harmony to near the Davie county line, but caused substantial damage. Forty-six houses and 6 poultry houses were damaged with one poultry house destroyed. Several barns were damaged as well and numerous trees were downed.","Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",460,,,,,,,,,,,,,
5646445,MCDOWELL CO.,GLENWOOD,5/7/1998,1655,Tornado, ,F2,0,0,482000,0,NC,EST, ,2077306,C,111,GSP,0,0, , ,3.7,880, , , , ,GLENWOOD,5/7/1998,1703,35.62,-81.98,35.62,-81.98,Another supercell which tracked across the mountains spawned a tornado that travelled through a portion of Glenwood. Several homes and mobiles sustained damage or were destroyed.,"Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",461,,,,,,,,,,,,,
5646446,ALEXANDER CO.,BETHLEHEM,5/7/1998,1703,Tornado, ,F1,0,0,450000,0,NC,EST, ,2077306,C,3,GSP,0,0, , ,10,200,2,WNW, , ,MILLERSVILLE,5/7/1998,1717,35.85,-81.35,35.85,-81.18,"A tornado continued its track from Caldwell county through the southern part of Alexander county, before dissipating near Millersville. Homes in the tornado's path were damaged and mobile homes were either damaged or destroyed.","Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",462,,,,,,,,,,,,,
5646449,DAVIE CO.,FARMINGTON,5/7/1998,1715,Tornado, ,F0,0,0,0,0,NC,EST, ,2077306,C,59,GSP,0,0, , ,5,100,1,E,6,E,FARMINGTON,5/7/1998,1721,36.02,-80.52,36.02,-80.43,"The same supercell thunderstorm that produced a tornado in northern Iredell county spawned another tornado, this time a little weaker, in eastern Davie county. The tornado damaged trees and outbuildings before lifting about one mile from the border with Forsyth county.","Supercell thunderstorms developed in a highly sheared atmosphere in eastern Tennessee then moved east across the mountains, foothills and western piedmont of North Carolina. These long-lived, cyclic supercells produced a considerable amount of large hail and some damaging winds in the mountains. The first tornado of the day in western North Carolina occurred in Madison county. Numerous reports of hail as large as golf balls were reported from the mountains. In Madison and Yancey counties, hail covered roads. More supercell thunderstorms developed behind the previous ones and followed similar tracks. In northern Buncombe county, the town of Barnardsville had three separate severe storms cross overhead and drop hail on the ground to a depth of 3 inches. Yancey county also had 3 separate storms move across the county that accumulated hail to 6 inches in depth. The hail was still on the ground the next morning. 

As the supercells moved into the foothills, they began to curve a little to the right, indicative of strong mesocyclonic circulations present. One supercell produced several tornadoes from Alexander county to Davie county. Another storm produced a tornado that tracked from western Caldwell county into south-central Alexander county. A third supercell that emerged out of the mountains in McDowell county produced several tornadoes from the southern part of that county to northern Mecklenburg county. Damage was fairly significant across western North Carolina with numerous homes either damaged or destroyed. Fortunately, no one was killed. However, 2 people were injured as a result of the violent F4 tornado in eastern Caldwell county. One person received minor injuries from a lightning strike in Yancey county later in the evening.

The storms continued to reform in eastern Tennessee until very late in the evening and still produced large hail as they crossed the border into the mountain counties of North Carolina, before weakening shortly after midnight..",463,,,,,,,,,,,,,
5646326,SURRY CO.,LEVEL CROSS,5/7/1998,1719,Tornado, ,F1,0,0,800000,0,NC,EST, ,2077387,C,171,RNK,0,0, , ,2.5,100,1,ESE,4,E,LEVEL CROSS,5/7/1998,1725,36.35,-80.62,36.35,-80.57,,"Thunderstorms during the afternoon and evening hours on the 7th produced two tornadoes, hail up to golf ball size, and damaging winds.

A tornado formed seven and a half miles southwest of Leasburg at 1535 EST and traveled about one half mile northeast before dissipating at 1537 EST seven miles southwest of Leasburg. This tornado damaged several homes, two chicken houses, a mobile home, a carport, a business, and a rest home, knocked down trees, and injured two people.

A tornado formed one mile east southeast of Level Cross at 1719 EST and traveled east northeastward about two and a half miles before dissipating three and a half miles east of Level Cross at 1725 EST. The tornado ripped shingles from a roof, blew houses off their foundation, damaged or destroyed numerous out buildings, broke out windows, and damaged trees and a mobile home and knocked down power lines. A house was damaged when two large trees fell on it.

Thunderstorm winds knocked down numerous trees across the southern portion of Stokes County and two miles south-southeast of Providence, knocked down trees and power lines three miles south-southwest of Milton, broke off tree limbs in Jonesville, and destroyed a mobile home and damaged trees three and a half miles west-southwest of Wilkesboro.",464,,,,,,,,,,,,,
5646302,ELBERT CO.,ELBERTON,5/7/1998,1724,Tornado, ,F0,0,0,0,5000,GA,EST, ,2077304,C,105,GSP,0,0, , ,0.1,15,4,N,4,N,ELBERTON,5/7/1998,1724,34.17,-82.87,34.17,-82.87,,"A warm front slowly moving north across northeast Georgia combined with a strong jet stream to produce multiple supercells that produced mainly quarter to baseball size hail. One weak tornado briefly touched down north of Elberton and cut a short path through a grain field. Some property damage resulted from the baseball size hail and possibly the tornado, but a dollar amount was undetermined.",465,,,,,,,,,,,,,
5646822,ABBEVILLE CO.,DUE WEST,5/7/1998,1725,Tornado, ,F0,0,0,30000,0,SC,EST, ,1060702,C,1,GSP,0,0, , ,5,50,2,NNW,2,SSE,DUE WEST,5/7/1998,1735,34.37,-82.4,34.3,-82.37,"A weak short-lived tornado downed numerous large trees and blew a carport off house, and underpinning off a trailer.","Supercell thunderstorms developed rapidly in a highly sheared and unstable environment in east Tennessee and north Georgia during the late afternoon and tracked east-southeast. One long-lived supercell crossed into Oconee county around 5 pm EDT and tracked southeast through Anderson, Abbeville and Greenwood counties. Two weak tornadoes touched down briefly in Oconee county. The same storm produced a weak tornado in Abbeville and Greenwood counties as well. This supercell also produced hail up to baseball size and actually clipped extreme southern Greenville county and western Laurens with quarter to golf ball size hail. Rear flank downdraft winds blew down trees and power lines in Anderson county. Laurens county also had trees and power lines blown down from the forward flank downdraft. Heavy rain from the severe thunderstorm caused several streets and roads in and around the city of Anderson to be flooded for a couple hours. Another supercell made its way into Oconee county later in the evening and produced nickel size hail near Chickasaw Point before weakening.",466,,,,,,,,,,,,,
